Entity,Code,Year,Gas per capita (kWh)
Indonesia,IDN,1980,481.54877
Indonesia,IDN,1981,469.73907
Indonesia,IDN,1982,436.13403
Indonesia,IDN,1983,572.08984
Indonesia,IDN,1984,653.3987
Indonesia,IDN,1985,756.69653
Indonesia,IDN,1986,799.9484
Indonesia,IDN,1987,811.7815
Indonesia,IDN,1988,845.7628
Indonesia,IDN,1989,929.64105
Indonesia,IDN,1990,942.7448
Indonesia,IDN,1991,1066.4949
Indonesia,IDN,1992,1143.3904
Indonesia,IDN,1993,1192.7316
Indonesia,IDN,1994,1389.3882
Indonesia,IDN,1995,1441.3252
Indonesia,IDN,1996,1476.3848
Indonesia,IDN,1997,1515.5017
Indonesia,IDN,1998,1438.449
Indonesia,IDN,1999,1539.9148
Indonesia,IDN,2000,1541.775
Indonesia,IDN,2001,1572.2078
Indonesia,IDN,2002,1685.6384
Indonesia,IDN,2003,1773.2721
Indonesia,IDN,2004,1602.302
Indonesia,IDN,2005,1590.5918
Indonesia,IDN,2006,1601.0256
Indonesia,IDN,2007,1475.0189
Indonesia,IDN,2008,1668.2888
Indonesia,IDN,2009,1747.0569
Indonesia,IDN,2010,1805.1093
Indonesia,IDN,2011,1729.4357
Indonesia,IDN,2012,1717.3186
Indonesia,IDN,2013,1757.1936
Indonesia,IDN,2014,1718.8406
Indonesia,IDN,2015,1765.9965
Indonesia,IDN,2016,1704.4391
Indonesia,IDN,2017,1633.8573
Indonesia,IDN,2018,1667.3198
Indonesia,IDN,2019,1632.1069
Indonesia,IDN,2020,1380.0458
Indonesia,IDN,2021,1354.5303
Indonesia,IDN,2022,1343.5505
Iran,IRN,1965,316.7499
Iran,IRN,1966,322.52374
Iran,IRN,1967,328.62012
Iran,IRN,1968,341.32895
Iran,IRN,1969,389.3809
Iran,IRN,1970,897.1818
Iran,IRN,1971,1009.21564
Iran,IRN,1972,1123.0879
Iran,IRN,1973,1325.8407
Iran,IRN,1974,1309.4332
Iran,IRN,1975,1296.797
Iran,IRN,1976,1418.2675
Iran,IRN,1977,1407.2719
Iran,IRN,1978,1055.9755
Iran,IRN,1979,1368.6515
Iran,IRN,1980,1177.3949
Iran,IRN,1981,1217.5138
Iran,IRN,1982,1588.0228
Iran,IRN,1983,1751.9109
Iran,IRN,1984,1967.8253
Iran,IRN,1985,2049.3386
Iran,IRN,1986,1902.445
Iran,IRN,1987,2253.943
Iran,IRN,1988,2373.2534
Iran,IRN,1989,2911.1587
Iran,IRN,1990,4086.2212
Iran,IRN,1991,4575.035
Iran,IRN,1992,5140.18
Iran,IRN,1993,2763.4585
Iran,IRN,1994,4351.9136
Iran,IRN,1995,5241.8945
Iran,IRN,1996,6084.475
Iran,IRN,1997,6362.3584
Iran,IRN,1998,7284.9526
Iran,IRN,1999,8526.228
Iran,IRN,2000,9068.798
Iran,IRN,2001,9978.68
Iran,IRN,2002,11617.952
Iran,IRN,2003,11813.271
Iran,IRN,2004,13503.293
Iran,IRN,2005,13827.774
Iran,IRN,2006,14841.509
Iran,IRN,2007,16392.86
Iran,IRN,2008,17156.227
Iran,IRN,2009,18136.375
Iran,IRN,2010,19156.428
Iran,IRN,2011,20066.37
Iran,IRN,2012,19727.982
Iran,IRN,2013,19607.008
Iran,IRN,2014,21685.508
Iran,IRN,2015,22498.787
Iran,IRN,2016,23565.95
Iran,IRN,2017,24259.367
Iran,IRN,2018,24836.422
Iran,IRN,2019,25228.62
Iran,IRN,2020,27124.162
Iran,IRN,2021,26894.46
Iran,IRN,2022,25851.219
Iraq,IRQ,1965,572.0298
Iraq,IRQ,1966,674.1385
Iraq,IRQ,1967,519.6353
Iraq,IRQ,1968,503.21442
Iraq,IRQ,1969,763.8701
Iraq,IRQ,1970,755.2472
Iraq,IRQ,1971,865.34265
Iraq,IRQ,1972,845.3633
Iraq,IRQ,1973,795.1517
Iraq,IRQ,1974,706.386
Iraq,IRQ,1975,1058.9508
Iraq,IRQ,1976,1429.036
Iraq,IRQ,1977,902.4859
Iraq,IRQ,1978,904.81726
Iraq,IRQ,1979,1256.9677
Iraq,IRQ,1980,891.3185
Iraq,IRQ,1981,418.7025
Iraq,IRQ,1982,446.5123
Iraq,IRQ,1983,299.58926
Iraq,IRQ,1984,364.50452
Iraq,IRQ,1985,512.5728
Iraq,IRQ,1986,911.8648
Iraq,IRQ,1987,2146.3408
Iraq,IRQ,1988,3131.742
Iraq,IRQ,1989,3512.951
Iraq,IRQ,1990,2141.1924
Iraq,IRQ,1991,926.238
Iraq,IRQ,1992,1172.9235
Iraq,IRQ,1993,1255.453
Iraq,IRQ,1994,1487.302
Iraq,IRQ,1995,1437.5487
Iraq,IRQ,1996,1422.4095
Iraq,IRQ,1997,1297.5366
Iraq,IRQ,1998,1215.6511
Iraq,IRQ,1999,1268.2229
Iraq,IRQ,2000,1215.038
Iraq,IRQ,2001,1031.2415
Iraq,IRQ,2002,853.9213
Iraq,IRQ,2003,547.4932
Iraq,IRQ,2004,341.0035
Iraq,IRQ,2005,479.9871
Iraq,IRQ,2006,476.55103
Iraq,IRQ,2007,1585.0719
Iraq,IRQ,2008,2210.1238
Iraq,IRQ,2009,2262.445
Iraq,IRQ,2010,2282.1963
Iraq,IRQ,2011,1946.3546
Iraq,IRQ,2012,1872.5669
Iraq,IRQ,2013,1993.3188
Iraq,IRQ,2014,2049.4026
Iraq,IRQ,2015,1933.6653
Iraq,IRQ,2016,2557.133
Iraq,IRQ,2017,2884.0288
Iraq,IRQ,2018,3596.993
Iraq,IRQ,2019,4689.772
Iraq,IRQ,2020,4344.0444
Iraq,IRQ,2021,3869.782
Iraq,IRQ,2022,4240.163
Ireland,IRL,1979,824.1216
Ireland,IRL,1980,2378.3
Ireland,IRL,1981,3541.0476
Ireland,IRL,1982,5156.618
Ireland,IRL,1983,5542.9116
Ireland,IRL,1984,5842.3784
Ireland,IRL,1985,5990.605
Ireland,IRL,1986,4213.384
Ireland,IRL,1987,4199.31
Ireland,IRL,1988,5060.095
Ireland,IRL,1989,5762.594
Ireland,IRL,1990,6263.183
Ireland,IRL,1991,6381.0923
Ireland,IRL,1992,6269.2573
Ireland,IRL,1993,7088.1436
Ireland,IRL,1994,7181.763
Ireland,IRL,1995,7599.574
Ireland,IRL,1996,8567.581
Ireland,IRL,1997,8872.284
Ireland,IRL,1998,8877.404
Ireland,IRL,1999,9388.618
Ireland,IRL,2000,10624.191
Ireland,IRL,2001,10907.057
Ireland,IRL,2002,11008.054
Ireland,IRL,2003,10749.515
Ireland,IRL,2004,10536.905
Ireland,IRL,2005,9812.023
Ireland,IRL,2006,10839.594
Ireland,IRL,2007,11430.359
Ireland,IRL,2008,11725.62
Ireland,IRL,2009,11012.814
Ireland,IRL,2010,12083.468
Ireland,IRL,2011,10582.023
Ireland,IRL,2012,10275.574
Ireland,IRL,2013,9734.976
Ireland,IRL,2014,9364.161
Ireland,IRL,2015,9379.747
Ireland,IRL,2016,10434.417
Ireland,IRL,2017,10517.661
Ireland,IRL,2018,10777.811
Ireland,IRL,2019,10857.561
Ireland,IRL,2020,10731.806
Ireland,IRL,2021,10220.321
Ireland,IRL,2022,10352.098
Israel,ISR,1965,311.88962
Israel,ISR,1966,386.83823
Israel,ISR,1967,415.0484
Israel,ISR,1968,510.99115
Israel,ISR,1969,504.44672
Israel,ISR,1970,443.26105
Israel,ISR,1971,399.61496
Israel,ISR,1972,382.07748
Israel,ISR,1973,161.02982
Israel,ISR,1974,191.46739
Israel,ISR,1975,170.61433
Israel,ISR,1976,160.57925
Israel,ISR,1977,156.26234
Israel,ISR,1978,150.86618
Israel,ISR,1979,105.47983
Israel,ISR,1980,4.923637
Israel,ISR,1981,5.1147227
Israel,ISR,1982,111.64789
Israel,ISR,1983,154.74483
Israel,ISR,1984,131.87595
Israel,ISR,1985,120.95947
Israel,ISR,1986,88.30724
Israel,ISR,1987,97.956436
Israel,ISR,1988,87.46058
Israel,ISR,1989,78.026535
Israel,ISR,1990,65.5925
Israel,ISR,1991,53.043877
Israel,ISR,1992,44.14464
Israel,ISR,1993,42.857075
Israel,ISR,1994,38.593605
Israel,ISR,1995,43.89621
Israel,ISR,1996,26.908134
Israel,ISR,1997,31.393888
Israel,ISR,1998,19.308937
Israel,ISR,1999,17.007814
Israel,ISR,2000,14.9818535
Israel,ISR,2001,15.386602
Israel,ISR,2002,13.4784355
Israel,ISR,2003,12.016101
Israel,ISR,2004,1727.451
Israel,ISR,2005,2338.8027
Israel,ISR,2006,3209.3804
Israel,ISR,2007,3773.802
Israel,ISR,2008,5102.494
Israel,ISR,2009,5559.048
Israel,ISR,2010,6976.997
Israel,ISR,2011,6366.433
Israel,ISR,2012,3216.0078
Israel,ISR,2013,8587.75
Israel,ISR,2014,9217.21
Israel,ISR,2015,10055.943
Israel,ISR,2016,11336.478
Israel,ISR,2017,11907.02
Israel,ISR,2018,12443.612
Israel,ISR,2019,12513.908
Israel,ISR,2020,12901.532
Israel,ISR,2021,13100.45
Israel,ISR,2022,12487.85
Italy,ITA,1965,1433.2924
Italy,ITA,1966,1551.9904
Italy,ITA,1967,1681.8853
Italy,ITA,1968,1961.4773
Italy,ITA,1969,2139.7834
Italy,ITA,1970,2294.5
Italy,ITA,1971,2356.5752
Italy,ITA,1972,2684.417
Italy,ITA,1973,2994.3818
Italy,ITA,1974,3344.8943
Italy,ITA,1975,3830.395
Italy,ITA,1976,4613.212
Italy,ITA,1977,4689.2188
Italy,ITA,1978,4601.0645
Italy,ITA,1979,4710.7324
Italy,ITA,1980,4654.1123
Italy,ITA,1981,4496.4736
Italy,ITA,1982,4476.6104
Italy,ITA,1983,4601.637
Italy,ITA,1984,5419.886
Italy,ITA,1985,5507.0654
Italy,ITA,1986,5822.422
Italy,ITA,1987,6457.9053
Italy,ITA,1988,7002.688
Italy,ITA,1989,7569.5107
Italy,ITA,1990,8003.66
Italy,ITA,1991,8496.986
Italy,ITA,1992,8412.945
Italy,ITA,1993,8578.862
Italy,ITA,1994,8287.826
Italy,ITA,1995,9129.025
Italy,ITA,1996,9415.93
Italy,ITA,1997,9772.329
Italy,ITA,1998,10519.113
Italy,ITA,1999,11432.086
Italy,ITA,2000,11915.532
Italy,ITA,2001,11942.203
Italy,ITA,2002,11837.81
Italy,ITA,2003,12979.182
Italy,ITA,2004,13366.91
Italy,ITA,2005,14221.602
Italy,ITA,2006,13872.823
Italy,ITA,2007,13858.154
Italy,ITA,2008,13651.764
Italy,ITA,2009,12477.168
Italy,ITA,2010,13230.802
Italy,ITA,2011,12363.996
Italy,ITA,2012,11855.191
Italy,ITA,2013,11065.751
Italy,ITA,2014,9776.005
Italy,ITA,2015,10677.787
Italy,ITA,2016,11235.426
Italy,ITA,2017,11928.998
Italy,ITA,2018,11559.295
Italy,ITA,2019,11852.178
Italy,ITA,2020,11365.463
Italy,ITA,2021,12216.959
Italy,ITA,2022,11055.562
Japan,JPN,1965,183.59032
Japan,JPN,1966,186.5266
Japan,JPN,1967,190.94267
Japan,JPN,1968,205.1658
Japan,JPN,1969,224.0642
Japan,JPN,1970,338.85947
Japan,JPN,1971,358.66638
Japan,JPN,1972,354.06274
Japan,JPN,1973,486.14514
Japan,JPN,1974,655.922
Japan,JPN,1975,776.4639
Japan,JPN,1976,920.8794
Japan,JPN,1977,1113.4836
Japan,JPN,1978,1548.6145
Japan,JPN,1979,1822.36
Japan,JPN,1980,2140.7957
Japan,JPN,1981,2131.2578
Japan,JPN,1982,2169.4995
Japan,JPN,1983,2321.184
Japan,JPN,1984,3104.33
Japan,JPN,1985,3307.4712
Japan,JPN,1986,3349.0845
Japan,JPN,1987,3419.0664
Japan,JPN,1988,3610.718
Japan,JPN,1989,3736.1658
Japan,JPN,1990,4068.0237
Japan,JPN,1991,4287.8813
Japan,JPN,1992,4444.6123
Japan,JPN,1993,4463.3804
Japan,JPN,1994,4760.3755
Japan,JPN,1995,4832.629
Japan,JPN,1996,5144.2915
Japan,JPN,1997,5326.974
Japan,JPN,1998,5475.795
Japan,JPN,1999,5739.9414
Japan,JPN,2000,5967.091
Japan,JPN,2001,6117.179
Japan,JPN,2002,5973.6836
Japan,JPN,2003,6548.7593
Japan,JPN,2004,6313.405
Japan,JPN,2005,6473.319
Japan,JPN,2006,6923.2866
Japan,JPN,2007,7451.974
Japan,JPN,2008,7737.455
Japan,JPN,2009,7218.245
Japan,JPN,2010,7801.13
Japan,JPN,2011,8751.477
Japan,JPN,2012,9637.193
Japan,JPN,2013,9675.589
Japan,JPN,2014,9786.267
Japan,JPN,2015,9329.412
Japan,JPN,2016,9167.171
Japan,JPN,2017,9236.082
Japan,JPN,2018,9164.576
Japan,JPN,2019,8595.424
Japan,JPN,2020,8313.921
Japan,JPN,2021,8314.756
Japan,JPN,2022,8107.861
Kazakhstan,KAZ,1985,5854.273
Kazakhstan,KAZ,1986,6949.557
Kazakhstan,KAZ,1987,7101.178
Kazakhstan,KAZ,1988,7243.2583
Kazakhstan,KAZ,1989,7357.859
Kazakhstan,KAZ,1990,7767.413
Kazakhstan,KAZ,1991,8093.8657
Kazakhstan,KAZ,1992,8299.243
Kazakhstan,KAZ,1993,7985.6826
Kazakhstan,KAZ,1994,5883.119
Kazakhstan,KAZ,1995,6885.4673
Kazakhstan,KAZ,1996,5861.1274
Kazakhstan,KAZ,1997,4694.85
Kazakhstan,KAZ,1998,4758.2734
Kazakhstan,KAZ,1999,5464.396
Kazakhstan,KAZ,2000,3137.2207
Kazakhstan,KAZ,2001,2678.5684
Kazakhstan,KAZ,2002,2678.0369
Kazakhstan,KAZ,2003,3037.8567
Kazakhstan,KAZ,2004,3372.9343
Kazakhstan,KAZ,2005,3869.9758
Kazakhstan,KAZ,2006,4204.2114
Kazakhstan,KAZ,2007,5070.932
Kazakhstan,KAZ,2008,5282.471
Kazakhstan,KAZ,2009,4934.2812
Kazakhstan,KAZ,2010,5266.3413
Kazakhstan,KAZ,2011,5854.5605
Kazakhstan,KAZ,2012,6275.891
Kazakhstan,KAZ,2013,6446.8984
Kazakhstan,KAZ,2014,8429.581
Kazakhstan,KAZ,2015,7738.669
Kazakhstan,KAZ,2016,8305.147
Kazakhstan,KAZ,2017,9132.3
Kazakhstan,KAZ,2018,8992.728
Kazakhstan,KAZ,2019,10506.471
Kazakhstan,KAZ,2020,9302.877
Kazakhstan,KAZ,2021,11260.76
Kazakhstan,KAZ,2022,11193.862
Kuwait,KWT,1965,33592.684
Kuwait,KWT,1966,39984.223
Kuwait,KWT,1967,41409.992
Kuwait,KWT,1968,46570.402
Kuwait,KWT,1969,47650.03
Kuwait,KWT,1970,24105.277
Kuwait,KWT,1971,23275.96
Kuwait,KWT,1972,25855.39
Kuwait,KWT,1973,27270.412
Kuwait,KWT,1974,27022.057
Kuwait,KWT,1975,27841.139
Kuwait,KWT,1976,31406.598
Kuwait,KWT,1977,32089.756
Kuwait,KWT,1978,33744.695
Kuwait,KWT,1979,42048.76
Kuwait,KWT,1980,25888.59
Kuwait,KWT,1981,28288.082
Kuwait,KWT,1982,21121.572
Kuwait,KWT,1983,22080.438
Kuwait,KWT,1984,22917.334
Kuwait,KWT,1985,21122.486
Kuwait,KWT,1986,27658.754
Kuwait,KWT,1987,22167.602
Kuwait,KWT,1988,30519.076
Kuwait,KWT,1989,35076.652
Kuwait,KWT,1990,23765.002
Kuwait,KWT,1991,3546.086
Kuwait,KWT,1992,15358.14
Kuwait,KWT,1993,31137.162
Kuwait,KWT,1994,34558.86
Kuwait,KWT,1995,53250.066
Kuwait,KWT,1996,51880.508
Kuwait,KWT,1997,49995.09
Kuwait,KWT,1998,49553.1
Kuwait,KWT,1999,43962.152
Kuwait,KWT,2000,47133.973
Kuwait,KWT,2001,45313.594
Kuwait,KWT,2002,40415.3
Kuwait,KWT,2003,45205.547
Kuwait,KWT,2004,48084.848
Kuwait,KWT,2005,52272.31
Kuwait,KWT,2006,49883.28
Kuwait,KWT,2007,42672.37
Kuwait,KWT,2008,45512.137
Kuwait,KWT,2009,42374.844
Kuwait,KWT,2010,47481.51
Kuwait,KWT,2011,50441.465
Kuwait,KWT,2012,51645.234
Kuwait,KWT,2013,48732.46
Kuwait,KWT,2014,47509.543
Kuwait,KWT,2015,51992.92
Kuwait,KWT,2016,52246.65
Kuwait,KWT,2017,50976.98
Kuwait,KWT,2018,48995.38
Kuwait,KWT,2019,41370.89
Kuwait,KWT,2020,41081.95
Kuwait,KWT,2021,46489.152
Kuwait,KWT,2022,51033.6
Latvia,LVA,1985,7948.8433
Latvia,LVA,1986,8269.547
Latvia,LVA,1987,8559.527
Latvia,LVA,1988,9188.064
Latvia,LVA,1989,9178.127
Latvia,LVA,1990,9550.686
Latvia,LVA,1991,9227.522
Latvia,LVA,1992,5302.6895
Latvia,LVA,1993,3346.1108
Latvia,LVA,1994,3387.7373
Latvia,LVA,1995,4120.5137
Latvia,LVA,1996,3829.6533
Latvia,LVA,1997,3883.9163
Latvia,LVA,1998,4458.5225
Latvia,LVA,1999,4333.5034
Latvia,LVA,2000,5322.369
Latvia,LVA,2001,5612.064
Latvia,LVA,2002,6485.3047
Latvia,LVA,2003,6540.152
Latvia,LVA,2004,7317.224
Latvia,LVA,2005,7204.5674
Latvia,LVA,2006,7544.9487
Latvia,LVA,2007,7393.6357
Latvia,LVA,2008,7327.7817
Latvia,LVA,2009,6796.742
Latvia,LVA,2010,8200.733
Latvia,LVA,2011,7308.918
Latvia,LVA,2012,6949.5684
Latvia,LVA,2013,6922.0713
Latvia,LVA,2014,6284.124
Latvia,LVA,2015,6397.4966
Latvia,LVA,2016,6686.6123
Latvia,LVA,2017,6120.064
Latvia,LVA,2018,7085.864
Latvia,LVA,2019,6845.0396
Latvia,LVA,2020,5657.118
Latvia,LVA,2021,6184.075
Latvia,LVA,2022,4379.1274
Lithuania,LTU,1985,11106.325
Lithuania,LTU,1986,11039.809
Lithuania,LTU,1987,11440.548
Lithuania,LTU,1988,11852.886
Lithuania,LTU,1989,12520.125
Lithuania,LTU,1990,14373.106
Lithuania,LTU,1991,14849.025
Lithuania,LTU,1992,8477.963
Lithuania,LTU,1993,4593.942
Lithuania,LTU,1994,5340.2
Lithuania,LTU,1995,6296.881
Lithuania,LTU,1996,6777.667
Lithuania,LTU,1997,6302.7227
Lithuania,LTU,1998,5564.801
Lithuania,LTU,1999,5801.96
Lithuania,LTU,2000,6669.5044
Lithuania,LTU,2001,7012.67
Lithuania,LTU,2002,7179.5205
Lithuania,LTU,2003,7891.3574
Lithuania,LTU,2004,7979.883
Lithuania,LTU,2005,8538.918
Lithuania,LTU,2006,8590.544
Lithuania,LTU,2007,10278.375
Lithuania,LTU,2008,9363.488
Lithuania,LTU,2009,7977.4097
Lithuania,LTU,2010,9232.802
Lithuania,LTU,2011,10200.543
Lithuania,LTU,2012,10078.594
Lithuania,LTU,2013,8312.545
Lithuania,LTU,2014,8019.2617
Lithuania,LTU,2015,8110.5146
Lithuania,LTU,2016,7300.9595
Lithuania,LTU,2017,7674.0327
Lithuania,LTU,2018,7783.683
Lithuania,LTU,2019,7571.4043
Lithuania,LTU,2020,8369.712
Lithuania,LTU,2021,7995.9175
Lithuania,LTU,2022,5844.9023
Lower-middle-income countries,,1965,34.370487
Lower-middle-income countries,,1966,36.24902
Lower-middle-income countries,,1967,39.67696
Lower-middle-income countries,,1968,41.96781
Lower-middle-income countries,,1969,53.825886
Lower-middle-income countries,,1970,67.31427
Lower-middle-income countries,,1971,71.07619
Lower-middle-income countries,,1972,75.55194
Lower-middle-income countries,,1973,84.25793
Lower-middle-income countries,,1974,92.334175
Lower-middle-income countries,,1975,105.97243
Lower-middle-income countries,,1976,116.9275
Lower-middle-income countries,,1977,138.79834
Lower-middle-income countries,,1978,151.72401
Lower-middle-income countries,,1979,191.91933
Lower-middle-income countries,,1980,208.31157
Lower-middle-income countries,,1981,236.53702
Lower-middle-income countries,,1982,261.83688
Lower-middle-income countries,,1983,289.8495
Lower-middle-income countries,,1984,296.7195
Lower-middle-income countries,,1985,960.53955
Lower-middle-income countries,,1986,986.4936
Lower-middle-income countries,,1987,1010.4795
Lower-middle-income countries,,1988,1049.4431
Lower-middle-income countries,,1989,1075.7195
Lower-middle-income countries,,1990,1234.9868
Lower-middle-income countries,,1991,1225.2576
Lower-middle-income countries,,1992,1162.6742
Lower-middle-income countries,,1993,1057.0576
Lower-middle-income countries,,1994,1067.4203
Lower-middle-income countries,,1995,1083.914
Lower-middle-income countries,,1996,1169.4344
Lower-middle-income countries,,1997,1126.7654
Lower-middle-income countries,,1998,1125.1748
Lower-middle-income countries,,1999,1224.1458
Lower-middle-income countries,,2000,1247.7378
Lower-middle-income countries,,2001,1280.3572
Lower-middle-income countries,,2002,1343.2375
Lower-middle-income countries,,2003,1372.7758
Lower-middle-income countries,,2004,1431.8192
Lower-middle-income countries,,2005,1468.9431
Lower-middle-income countries,,2006,1491.6317
Lower-middle-income countries,,2007,1530.1924
Lower-middle-income countries,,2008,1553.3395
Lower-middle-income countries,,2009,1574.9506
Lower-middle-income countries,,2010,1656.3616
Lower-middle-income countries,,2011,1695.9359
Lower-middle-income countries,,2012,1668.3347
Lower-middle-income countries,,2013,1619.1691
Lower-middle-income countries,,2014,1644.6271
Lower-middle-income countries,,2015,1643.9961
Lower-middle-income countries,,2016,1675.9636
Lower-middle-income countries,,2017,1711.6029
Lower-middle-income countries,,2018,1764.1735
Lower-middle-income countries,,2019,1771.1884
Lower-middle-income countries,,2020,1762.0814
Lower-middle-income countries,,2021,1776.4932
Lower-middle-income countries,,2022,1669.2941
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,86.46504
Luxembourg,LUX,1970,214.96889
Luxembourg,LUX,1971,428.49893
Luxembourg,LUX,1972,3387.3486
Luxembourg,LUX,1973,6714.2456
Luxembourg,LUX,1974,8965.833
Luxembourg,LUX,1975,10313.212
Luxembourg,LUX,1976,11734.568
Luxembourg,LUX,1977,12270.398
Luxembourg,LUX,1978,13392.658
Luxembourg,LUX,1979,13929.467
Luxembourg,LUX,1980,12233.791
Luxembourg,LUX,1981,9447.995
Luxembourg,LUX,1982,7828.1636
Luxembourg,LUX,1983,7418.1636
Luxembourg,LUX,1984,8012.204
Luxembourg,LUX,1985,8758.733
Luxembourg,LUX,1986,8519.963
Luxembourg,LUX,1987,9647.036
Luxembourg,LUX,1988,9962.819
Luxembourg,LUX,1989,11224.344
Luxembourg,LUX,1990,13065.312
Luxembourg,LUX,1991,13404.292
Luxembourg,LUX,1992,13788.01
Luxembourg,LUX,1993,14133.34
Luxembourg,LUX,1994,14049.166
Luxembourg,LUX,1995,15834.874
Luxembourg,LUX,1996,17137.129
Luxembourg,LUX,1997,17341.395
Luxembourg,LUX,1998,17296.463
Luxembourg,LUX,1999,17699.84
Luxembourg,LUX,2000,17922.73
Luxembourg,LUX,2001,19670.076
Luxembourg,LUX,2002,27823.936
Luxembourg,LUX,2003,27826.459
Luxembourg,LUX,2004,30380.209
Luxembourg,LUX,2005,29427.809
Luxembourg,LUX,2006,30290.537
Luxembourg,LUX,2007,27833.242
Luxembourg,LUX,2008,26019.352
Luxembourg,LUX,2009,25986.266
Luxembourg,LUX,2010,27444.271
Luxembourg,LUX,2011,23166.95
Luxembourg,LUX,2012,23037.719
Luxembourg,LUX,2013,19057.596
Luxembourg,LUX,2014,17634.14
Luxembourg,LUX,2015,15705.135
Luxembourg,LUX,2016,14137.22
Luxembourg,LUX,2017,13518.83
Luxembourg,LUX,2018,13078.418
Luxembourg,LUX,2019,12831.986
Luxembourg,LUX,2020,11461.532
Luxembourg,LUX,2021,12184.329
Luxembourg,LUX,2022,9453.912
Malaysia,MYS,1970,7.8988914
Malaysia,MYS,1971,78.53496
Malaysia,MYS,1972,107.43786
Malaysia,MYS,1973,104.90274
Malaysia,MYS,1974,213.42819
Malaysia,MYS,1975,251.01225
Malaysia,MYS,1976,291.49692
Malaysia,MYS,1977,259.98547
Malaysia,MYS,1978,1873.7587
Malaysia,MYS,1979,2271.7988
Malaysia,MYS,1980,1968.5898
Malaysia,MYS,1981,1612.73
Malaysia,MYS,1982,1978.2898
Malaysia,MYS,1983,2700.6462
Malaysia,MYS,1984,3256.2349
Malaysia,MYS,1985,3056.8108
Malaysia,MYS,1986,4606.0303
Malaysia,MYS,1987,4458.8745
Malaysia,MYS,1988,4413.52
Malaysia,MYS,1989,4906.8345
Malaysia,MYS,1990,4515.348
Malaysia,MYS,1991,6527.1406
Malaysia,MYS,1992,6898.2607
Malaysia,MYS,1993,6588.476
Malaysia,MYS,1994,6653.108
Malaysia,MYS,1995,6722.071
Malaysia,MYS,1996,7876.043
Malaysia,MYS,1997,9520.002
Malaysia,MYS,1998,9371.488
Malaysia,MYS,1999,10400.561
Malaysia,MYS,2000,12531.629
Malaysia,MYS,2001,11770.038
Malaysia,MYS,2002,11634.602
Malaysia,MYS,2003,12233.88
Malaysia,MYS,2004,12905.67
Malaysia,MYS,2005,14416.628
Malaysia,MYS,2006,14660.439
Malaysia,MYS,2007,14912.356
Malaysia,MYS,2008,15742.198
Malaysia,MYS,2009,14183.657
Malaysia,MYS,2010,13240.295
Malaysia,MYS,2011,13129.516
Malaysia,MYS,2012,14165.676
Malaysia,MYS,2013,14789.317
Malaysia,MYS,2014,14607.771
Malaysia,MYS,2015,15076.1455
Malaysia,MYS,2016,14271.518
Malaysia,MYS,2017,14086.945
Malaysia,MYS,2018,13789.758
Malaysia,MYS,2019,13783.404
Malaysia,MYS,2020,13136.65
Malaysia,MYS,2021,14728.241
Malaysia,MYS,2022,14550.536
Mexico,MEX,1965,1887.0068
Mexico,MEX,1966,1926.4954
Mexico,MEX,1967,1603.1837
Mexico,MEX,1968,1666.1335
Mexico,MEX,1969,2000.8567
Mexico,MEX,1970,1982.0322
Mexico,MEX,1971,1996.1299
Mexico,MEX,1972,2068.9683
Mexico,MEX,1973,2222.5227
Mexico,MEX,1974,2267.8906
Mexico,MEX,1975,2238.646
Mexico,MEX,1976,2131.5054
Mexico,MEX,1977,2184.2776
Mexico,MEX,1978,2667.6228
Mexico,MEX,1979,3147.5745
Mexico,MEX,1980,3293.9448
Mexico,MEX,1981,3492.3936
Mexico,MEX,1982,3679.1436
Mexico,MEX,1983,3720.8228
Mexico,MEX,1984,3654.7173
Mexico,MEX,1985,3676.6545
Mexico,MEX,1986,3213.1677
Mexico,MEX,1987,3213.8228
Mexico,MEX,1988,3214.472
Mexico,MEX,1989,3090.5225
Mexico,MEX,1990,3281.6174
Mexico,MEX,1991,3387.591
Mexico,MEX,1992,3322.5596
Mexico,MEX,1993,3269.1306
Mexico,MEX,1994,3408.6167
Mexico,MEX,1995,3411.1792
Mexico,MEX,1996,3415.1619
Mexico,MEX,1997,3373.7231
Mexico,MEX,1998,3532.7593
Mexico,MEX,1999,3507.6494
Mexico,MEX,2000,3669.3613
Mexico,MEX,2001,3641.1067
Mexico,MEX,2002,4069.5613
Mexico,MEX,2003,4345.376
Mexico,MEX,2004,4619.899
Mexico,MEX,2005,4999.159
Mexico,MEX,2006,5453.2725
Mexico,MEX,2007,5266.8335
Mexico,MEX,2008,5469.9233
Mexico,MEX,2009,5868.45
Mexico,MEX,2010,5868.936
Mexico,MEX,2011,6203.083
Mexico,MEX,2012,6362.852
Mexico,MEX,2013,6632.673
Mexico,MEX,2014,6639.5396
Mexico,MEX,2015,6723.511
Mexico,MEX,2016,6832.6665
Mexico,MEX,2017,7003.7485
Mexico,MEX,2018,7279.317
Mexico,MEX,2019,7466.0522
Mexico,MEX,2020,7501.6123
Mexico,MEX,2021,7681.8247
Mexico,MEX,2022,7575.1035
Morocco,MAR,1965,38.447502
Morocco,MAR,1966,37.449486
Morocco,MAR,1967,36.464127
Morocco,MAR,1968,35.50706
